,embeddings
0,"[ 5.01342528e-02  1.61537603e-02  8.23457818e-03  1.19027711e-01
  6.00075200e-02 -1.00583900e-02 -5.37544489e-02  9.99393985e-02
 -2.34352946e-02 -5.17523699e-02  8.80914778e-02 -7.04841539e-02
 -2.08949856e-03 -9.64837521e-02  3.93010862e-02  2.25028191e-02
  5.15329652e-02 -3.41998972e-02 -3.05522736e-02  6.58217743e-02
 -3.59962834e-03  5.93493022e-02  5.85265271e-02  7.82319251e-03
 -2.95100957e-02  1.71822254e-02 -9.68128592e-02  3.25269289e-02
  4.07820754e-02 -6.35728613e-02  6.11593984e-02 -6.19821735e-02
 -6.13308093e-03  9.06146467e-02 -9.67442989e-03 -1.84986610e-02
  1.00926720e-02  8.98467228e-02  5.07650450e-02  5.79780154e-02
 -2.28593536e-02  2.11315323e-02  7.50368237e-02  7.36106858e-02
 -3.52420770e-02 -9.43445414e-02 -1.30546525e-01  6.06108829e-02
  7.99734592e-02  4.55267280e-02 -1.22181671e-02 -7.81633556e-02
 -2.05967315e-02 -4.56912816e-02 -6.65348470e-02  8.62813741e-02
  8.71041492e-02  2.11863834e-02 -7.10326657e-02 -4.92017753e-02
  7.18554407e-02 -8.05219710e-02  1.60824537e-01  4.05352451e-02
  1.00762166e-01 -1.08989887e-01 -2.90987100e-02 -5.31030865e-03
  8.23320672e-02 -4.37097717e-03  9.94457304e-02  7.84376170e-03
 -1.14200778e-01  7.53522199e-03  4.58009839e-02 -6.82900921e-02
 -8.27160329e-02 -2.26948000e-02 -4.68705893e-02 -9.87875164e-02
 -1.10580586e-01 -8.94764718e-03  3.02505903e-02 -4.01444267e-03
 -2.11315323e-02 -6.55475184e-02  5.40287085e-02  7.57636037e-03
 -8.41421708e-02  7.30073228e-02  1.48236128e-02  1.24183752e-01
  1.16175435e-01  4.59655412e-02  6.51361328e-03 -1.25884144e-02
  2.95375213e-02  8.57877135e-02  2.01990567e-02  6.72616251e-03
  1.09648108e-01 -3.69150452e-02  2.13509388e-02 -4.70625684e-02
  1.08125983e-02 -1.84095278e-03 -6.05011806e-02 -6.70833588e-02
  6.00075200e-02 -2.43814830e-02 -1.98013842e-01 -8.60071182e-02
  4.05352451e-02  3.87525707e-02 -7.16908872e-02  1.73879191e-02
 -1.30546521e-02 -1.28900977e-02 -1.43985134e-02 -7.06212770e-04
  9.65386070e-03 -3.12927701e-02 -7.84924701e-02 -3.75732630e-02
  4.75562327e-02 -3.61676933e-03 -1.53035626e-01  5.49886078e-02
 -2.14057900e-02 -3.63391042e-02  7.63532594e-02 -7.13069215e-02
 -5.81425661e-03 -4.36343513e-02 -3.24446484e-02 -2.17760373e-02
 -1.19027711e-01 -3.92188095e-02 -1.75798982e-02 -1.35551719e-02
  2.38878187e-02 -3.90816778e-02  5.80328666e-02 -5.59485108e-02
  5.55645488e-02 -5.12861321e-03 -7.08681121e-02  2.52728183e-02
 -1.74976215e-02 -1.27474844e-01 -4.18242514e-02 -6.37305621e-03
 -2.20502943e-01 -6.96613789e-02 -1.99933648e-02 -2.90164333e-02
 -9.02478234e-04  8.62813741e-02 -1.11691328e-02  5.89653403e-02
  2.69115058e-04  1.22867316e-01 -5.72100915e-02  3.44741531e-02
  5.50434589e-02  5.18346466e-02 -1.37018993e-01 -4.76110838e-02
 -1.34934634e-01 -2.35861354e-02  5.53177185e-02 -1.24403156e-01
 -6.23112805e-02  5.05182110e-02 -2.32707392e-02 -1.78404432e-02
 -3.99318784e-02 -1.87729187e-02 -1.22538202e-01 -1.07344344e-01
 -2.68772244e-02 -6.73987577e-03 -5.89653403e-02 -6.22564293e-02
 -9.01209787e-02 -3.43918763e-02 -5.62227666e-02  4.42925692e-02
 -1.97328199e-02  4.82967272e-02 -1.08948750e-02  8.32645446e-02
  5.38093001e-02  5.51943015e-03  5.79231605e-02 -7.07035586e-02
  1.11183949e-01  2.98940558e-02  5.18003665e-03  1.48318395e-01
  8.38130638e-02 -2.81113833e-02  1.15956031e-01  1.50430184e-02
 -1.91096333e-05 -1.16943352e-01 -2.89615802e-02  3.74635607e-02
 -1.06247313e-01 -6.83997944e-02  5.40287085e-02 -1.31986374e-02
  1.73879191e-02 -4.41897241e-03  3.41450460e-02 -7.17868749e-03
 -7.16360286e-02  4.77482118e-02  6.98070799e-04 -8.76937993e-03
 -9.62643474e-02  5.01068272e-02  4.50604893e-02 -3.76761099e-03
  5.67164309e-02  7.32267275e-02  4.78853397e-02 -8.94079134e-02
 -2.61915810e-02  3.10185123e-02 -6.90580159e-02  1.18067814e-02
 -4.06175219e-02 -6.54926673e-02 -6.91471482e-03 -3.40627693e-02
  5.36447465e-02  3.29657383e-02  3.46112847e-02 -8.91336531e-04
 -3.39530669e-02  7.00453371e-02  2.18720268e-03 -6.54926673e-02
 -1.14913853e-02  5.21363318e-02 -1.84780918e-03  1.18702033e-03
 -7.91918207e-03 -1.69079676e-02  1.71273742e-02 -2.85227690e-02
  1.07166078e-02  6.07205890e-02  5.08473217e-02 -6.68639541e-02]"
1,"[ 0.06713095 -0.00833177  0.04944233  0.04295809  0.02929827 -0.05254141
 -0.01710457  0.19195257  0.02432782 -0.03275495  0.0254125  -0.12396341
 -0.04593798 -0.07537929  0.02793944  0.09631003 -0.04295809 -0.1121392
 -0.0891583  -0.00238391  0.00312888  0.0560696   0.01975071 -0.0856301
  0.02307626  0.05950243 -0.13426191 -0.1134742   0.02991809 -0.0512541
  0.08157746 -0.06293527 -0.0959286   0.04856028 -0.01411276 -0.03306485
 -0.05196927  0.02354113 -0.02021557  0.01722376 -0.04896554 -0.07900283
  0.05988386  0.01679466  0.08234031 -0.01445842 -0.0270574   0.06875201
 -0.04102712  0.05406712 -0.0600269  -0.05664174  0.02344577  0.08906294
 -0.03335092 -0.00164937  0.09621467  0.08534404 -0.00450857  0.02700972
  0.05139713 -0.07318608  0.12968479 -0.0333986   0.05144481  0.01815349
 -0.02634222  0.08114836  0.07823998  0.09802645 -0.01438691  0.00901715
 -0.01206855 -0.08057621  0.0059568  -0.03111005 -0.10212678 -0.01704497
  0.0674647   0.03921534 -0.07108825 -0.03807107  0.081053   -0.11118564
 -0.01899978 -0.11681167 -0.08953972 -0.00757488 -0.10708531  0.01162157
  0.07070682  0.08944436  0.12081664  0.11309277  0.08982579 -0.01742639
 -0.06427026  0.03976365  0.06078975 -0.06641578 -0.07542697 -0.00982768
 -0.02531714 -0.01784358 -0.01952424 -0.04651012 -0.04720145 -0.13607368
  0.09669146  0.03387538 -0.06446097 -0.01810581  0.01755751  0.02417286
 -0.0821496  -0.08524868 -0.06403187 -0.00222449  0.00095952  0.06336437
 -0.05263677 -0.018225   -0.0329695  -0.02557937  0.02565089  0.06622507
 -0.06751238  0.08029015 -0.03566332  0.01683042 -0.02361264 -0.01721184
  0.11356955  0.04100328  0.05425783 -0.09421219 -0.14875609 -0.00347157
 -0.01000051 -0.08429512  0.02696204 -0.05883494  0.15161678 -0.03859553
 -0.06612971 -0.12444019 -0.01809389 -0.07423501 -0.03921534 -0.06217242
 -0.06412722  0.02246837 -0.0641749   0.04682003 -0.0058227  -0.02306435
 -0.06937183 -0.02605615  0.01464914  0.02932211 -0.16725524  0.07971801
 -0.0795273  -0.0033345  -0.050825    0.07151735 -0.06469936 -0.06851362
 -0.12014915  0.02002486  0.04429308  0.02027517 -0.02667597  0.00469333
 -0.03699831  0.03513886 -0.06016993 -0.0600269  -0.03513886 -0.08572546
  0.01469682 -0.00320934  0.14026937  0.07213717 -0.14351147  0.05773834
  0.01652051  0.02379144  0.02917908 -0.00372188 -0.0722802   0.03487663
  0.02970354  0.03447136  0.01318303 -0.01725952 -0.00448175  0.06937183
 -0.02250413 -0.01204471  0.00380532  0.01709265 -0.05897797  0.08567779
 -0.07838301 -0.03127692 -0.05049125  0.03993052 -0.08229263 -0.02099034
  0.09154221  0.00984555 -0.05621264 -0.00384108  0.03156299  0.04393549
 -0.00099975 -0.00973828  0.12062593  0.04691538  0.02772489 -0.03733206
 -0.04472218  0.00868936 -0.00940453  0.15504961 -0.03337476 -0.00902907
  0.04872715 -0.10937387  0.02406559 -0.0081351   0.01723568  0.03914383
 -0.03935838 -0.0263899   0.00338515  0.0711836  -0.00889795  0.04517512
 -0.03962061  0.01416044  0.03757045 -0.0479643   0.12272377  0.00129253
 -0.05916869  0.04343487 -0.05154017  0.09144685  0.09044561 -0.0054085
  0.01073952  0.07318608  0.00224982 -0.0534473 ]"
2,"[-0.03167603 -0.02114566  0.02806683  0.09301826  0.04990603 -0.04492392
 -0.08384665  0.07173107 -0.04362177  0.00515549  0.05695458  0.04314055
 -0.02193827 -0.02298565  0.06918339 -0.00111814  0.03439355 -0.04707528
  0.02530686  0.07190091 -0.03586553  0.07818516 -0.02271673  0.06991939
 -0.05599213 -0.05180263 -0.11673991  0.02132966 -0.00348889 -0.04503715
  0.08429957 -0.06131393 -0.02117397  0.13768741  0.03447847 -0.04933988
  0.14697225  0.00524042  0.08520541  0.02581639  0.02588716  0.07099508
  0.08792292  0.08752662  0.07767563 -0.11843836 -0.01789031  0.12364692
  0.11538115  0.0207069   0.03456339 -0.11362609  0.05134971  0.0214712
 -0.12206171 -0.0197586   0.02887359 -0.01517279 -0.02799606 -0.01457833
  0.13338469 -0.09013091  0.15002947  0.0878097  -0.00496088 -0.05429368
 -0.07422213 -0.03965873  0.02825083 -0.02870375  0.10921013  0.0391492
 -0.05636013 -0.00546334  0.02864714 -0.06946647  0.04619775 -0.02571731
 -0.04206486 -0.02428779 -0.06833418  0.00934853  0.01207313  0.02885944
 -0.01906507 -0.11866482  0.00382858 -0.00157106 -0.01554079 -0.0211032
 -0.02164104  0.06776802  0.09052721  0.04999095  0.02442933 -0.02038136
 -0.02498132 -0.01878199 -0.02363672  0.00138264  0.02629762 -0.06171023
 -0.02512286 -0.0292699   0.01312758  0.05652997  0.02546255 -0.01491802
  0.08922507 -0.00570041 -0.29643556 -0.1026428   0.02159858  0.08775308
 -0.03294987 -0.05641674  0.04350854 -0.00556949  0.10717199  0.02082013
 -0.01992844 -0.01119559 -0.0357523  -0.10671907 -0.00279536  0.01295773
 -0.08684725  0.08582818 -0.09296165 -0.06878709  0.01982937 -0.0285056
 -0.00093945 -0.05848318 -0.08011007 -0.0167297  -0.05248201 -0.0619933
 -0.04707528 -0.03113819  0.03532769  0.04922665  0.04384824 -0.03747906
 -0.00156487 -0.09488656 -0.01563986 -0.00627718 -0.00160733  0.04812266
 -0.09131982 -0.03538431 -0.14119753 -0.06686219  0.04648083 -0.00667348
  0.00881069  0.04432946  0.03142127  0.06278592 -0.06448437  0.10100096
 -0.11164457  0.08509218  0.05729427 -0.01307096 -0.04900019 -0.04342362
 -0.0981136   0.04840573  0.05454845 -0.07524119  0.02291488  0.11475839
  0.05117986  0.00103322  0.00535011 -0.01321958 -0.10088774 -0.05644505
 -0.07461843  0.0516894  -0.01070021 -0.00659917 -0.08786631 -0.02035305
 -0.08163867  0.0414421   0.01658816  0.10649261 -0.09924591  0.11572084
  0.01913583 -0.02488225  0.10026497 -0.02692038  0.06776802  0.04237625
 -0.04885865  0.08814938  0.00289797 -0.06963632  0.00803931 -0.02144289
 -0.00934146 -0.03105327 -0.01871122  0.02949636 -0.06714526 -0.13145977
  0.06595635 -0.04336701 -0.0665225  -0.00597641  0.10994612 -0.04013996
  0.01612109  0.03371417 -0.0099713   0.04820758 -0.01970198  0.02686377
  0.02711853  0.06589974  0.035356    0.10887044 -0.03753567 -0.0988496
  0.03153449  0.03813013 -0.04783958 -0.04458423 -0.10751168 -0.02575978
  0.02912836  0.06505051  0.0167297  -0.02815175  0.06069116  0.08322389
 -0.07303321 -0.04478238  0.0057358  -0.0277696   0.08571494 -0.06567328
  0.01374326 -0.01449341  0.08939491 -0.03289325 -0.04008335 -0.05692627
  0.03062866 -0.04268763 -0.03578061 -0.0532463 ]"
3,"[ 0.04409483 -0.06944858  0.03625993  0.04735415 -0.02160866  0.04594387
 -0.06857107  0.13839571 -0.07634329 -0.04443957  0.06543711 -0.06493567
 -0.07421219 -0.04816898  0.01671968  0.0494539  -0.11959195 -0.07277057
 -0.10197909  0.00146023  0.03444223  0.10749486 -0.02326966 -0.03572715
  0.06681605 -0.01599104 -0.1411536  -0.05675603  0.07452559 -0.08825234
  0.09025808 -0.07822367  0.03303195  0.04556779 -0.044941    0.04710343
  0.14554115  0.02952191  0.00919034 -0.06462228 -0.016657   -0.08373944
 -0.03281257  0.04152498 -0.00966043  0.01311563 -0.14604259 -0.01401664
  0.1010389   0.06932322 -0.08743751 -0.07565382  0.03983264  0.08524374
 -0.03933121 -0.02033941  0.12623595  0.11344939  0.0591065  -0.00614256
 -0.04503502 -0.06549978 -0.03168435  0.02326966 -0.02359873 -0.08041744
 -0.07765955  0.049924    0.02099754 -0.02502468  0.07590453  0.07038876
 -0.01855305 -0.02101321  0.04102355 -0.07703276  0.03003902 -0.05697541
  0.03080684  0.01345253 -0.09000736  0.01140762 -0.0675682  -0.05932588
 -0.07502703 -0.05800962 -0.03475563  0.00491248 -0.09044611 -0.02717144
  0.00944889  0.03215444 -0.00444631  0.06744284  0.00545309  0.03964461
  0.01418117  0.02712443  0.03713744  0.07233182  0.02504035  0.03253052
 -0.04233981  0.04964194  0.00103715  0.09452026 -0.00369807 -0.02712443
  0.10448626  0.08461694 -0.14265791 -0.02953758 -0.06032875  0.09790494
 -0.03334535  0.04406349  0.12554647 -0.05299528 -0.0035022  -0.00686729
 -0.06618926 -0.07189307  0.08179638 -0.00919818 -0.01383644  0.07396148
 -0.04378143 -0.08373944 -0.0051397  -0.08417819  0.02229813 -0.08969396
  0.06280458  0.06089286  0.02240782 -0.01261419 -0.11388814 -0.05597254
  0.00571164 -0.06004669 -0.06014071 -0.02052744  0.04196374 -0.01295893
 -0.00955075 -0.03638529 -0.05290126 -0.12592255 -0.02300327 -0.0189918
 -0.10423554  0.00539825 -0.07878778  0.02110723  0.05155366  0.03293793
  0.03607189 -0.03237382  0.01518404  0.02264287 -0.10479966  0.02585518
 -0.04259053  0.01391479  0.0168137   0.01941489 -0.07051412  0.00920601
 -0.12974599  0.01215193  0.02820565  0.02101321 -0.01651597  0.0065774
  0.00023395 -0.08348872  0.09032076 -0.02295626 -0.10229249 -0.08405283
  0.0221571   0.08812698  0.04898381 -0.04848238 -0.08060548  0.06951126
 -0.03569582  0.01722112 -0.02668568  0.0660639  -0.00315551  0.093204
 -0.01249667 -0.02153031 -0.00901014 -0.07991601 -0.01974395  0.08267389
 -0.01769121 -0.06650265 -0.03638529 -0.17487502 -0.0049164   0.00700049
 -0.07339737 -0.04014604  0.04892113  0.04566181 -0.00306149 -0.13450961
  0.09665135 -0.01750317 -0.01676669  0.04804362 -0.02452325 -0.08048012
 -0.064873    0.01695473  0.11996803 -0.03597787  0.00982497 -0.00876726
  0.03112023  0.01547393  0.0012908   0.15469231  0.00506135  0.01165834
  0.06474763 -0.11144365 -0.03541376 -0.024962   -0.07076484 -0.07264522
  0.02326966  0.02171835  0.07302129  0.06220913  0.06832035 -0.06794427
 -0.10235517 -0.05365341 -0.0006219  -0.02311296  0.11301063 -0.04378143
 -0.0168137  -0.02405315 -0.09558581  0.05149098  0.10367143  0.05478164
  0.09871977 -0.11990535 -0.0214833  -0.00908065]"
4,"[ 0.04075868 -0.02491463  0.02339796  0.00509115  0.01041791  0.01227325
  0.02859587  0.11715176 -0.09041124  0.03071626  0.04664866 -0.08752514
 -0.0703264  -0.02068856  0.14477578  0.05371664 -0.0122438  -0.01106581
 -0.00972583  0.12074465  0.00267626  0.00456842 -0.02730007 -0.00541142
 -0.07668757 -0.04226062 -0.00689128  0.04541177  0.09859831 -0.05792798
  0.1373544  -0.06016617  0.0248999   0.04261402 -0.00063455  0.00394997
  0.09117693  0.05383444 -0.06131472  0.01002033  0.06208042 -0.0053967
 -0.02174876  0.09388632 -0.02967079 -0.18282506 -0.0677937   0.09317952
  0.02791852  0.0024425  -0.01065351  0.06537881  0.03840269  0.14112398
  0.04573572 -0.02544473  0.03804929  0.07980926 -0.02456123 -0.0521558
  0.03748974 -0.04408652  0.06667461  0.1029569  -0.0358111  -0.12545663
 -0.08893874 -0.07527398  0.06072572 -0.02783017  0.01505627  0.02238193
  0.01843565 -0.11285207  0.07674647 -0.07568628 -0.01635943  0.01414332
  0.03613504 -0.00145777 -0.12793042  0.04193668 -0.1035459  -0.05224415
 -0.02797742 -0.11461906 -0.07904357  0.06661571 -0.04167163  0.01489429
 -0.02877257  0.12934402 -0.04573572  0.01152228  0.08929214 -0.00606668
 -0.04028748  0.01414332  0.03283665  0.09111803  0.10631419 -0.02227886
 -0.07827787 -0.07221119  0.01824422 -0.01286225  0.01961364 -0.02146899
  0.00288977 -0.02074746 -0.16798231 -0.08028047  0.00037595  0.05560144
 -0.01789082 -0.00170902 -0.03230656 -0.09276723  0.02886092 -0.05922377
 -0.00461996 -0.02768292 -0.00656365 -0.04523507 -0.04826841 -0.07079759
 -0.01105844 -0.03109911 -0.02027627 -0.02759457  0.08717174 -0.01753742
  0.05607263  0.00093365 -0.1007776  -0.08876204 -0.15172595 -0.08269536
 -0.07621638 -0.008673   -0.04099428  0.01703678 -0.02224941 -0.02541528
 -0.01241314 -0.08298986 -0.1371188  -0.00347141  0.00273516 -0.00548505
 -0.03042176  0.06266942 -0.16291693 -0.02422255 -0.01579988 -0.05839918
  0.06526101  0.02151316  0.00980682  0.01847982  0.00069759  0.01884794
 -0.03657679 -0.12663463  0.11179187  0.00876135 -0.04505837  0.07156329
 -0.07209339  0.07109209  0.07397819  0.1024268  -0.0657322   0.03513375
  0.08275425 -0.04744381  0.00976265 -0.02105669 -0.05651438 -0.0351043
  0.03042176  0.0170515   0.07009079  0.01952529 -0.11273427  0.1017789
  0.02341268  0.09954071  0.0172871   0.07085649 -0.02073274  0.06938399
  0.04841566 -0.01500473 -0.00321004 -0.11603266  0.00878344  0.07297689
 -0.02937629  0.00114579  0.03937453 -0.01303895  0.08911544  0.02105669
  0.00095436 -0.05392279 -0.03014199 -0.00351742 -0.04358587 -0.02027627
  0.09529992 -0.04706096  0.05468849 -0.04337972 -0.04064088 -0.02092416
 -0.04900466  0.0115959   0.05548364  0.00365363 -0.11285207 -0.01155909
 -0.00024135  0.01289906 -0.08405005  0.09217823  0.01207446 -0.08675945
  0.02230831 -0.09288502 -0.11461906 -0.03766644 -0.07592188 -0.05353994
  0.02600427 -0.09724361  0.07103319  0.03734249  0.104076    0.05265645
 -0.04526452  0.06661571 -0.09665462 -0.0159324   0.04717876 -0.05430564
 -0.03728359 -0.0333373   0.01068296  0.02023209  0.10484169  0.11338217
  0.00798093 -0.07079759  0.05495354 -0.0338674 ]"
5,"[-4.81352992e-02 -3.39497328e-02  4.25567068e-02  7.15122670e-02
 -3.95283252e-02  5.21200113e-02 -4.26696060e-04  3.90235968e-02
 -5.02870455e-02 -3.23027186e-02  5.20668812e-02 -6.71556517e-02
 -4.81884293e-02 -7.76752904e-02  8.81417915e-02  8.56048614e-03
 -5.70079237e-02 -5.40061072e-02 -4.56647798e-02  3.02041043e-02
  4.37786840e-02  1.44724682e-01 -1.15755834e-02  2.53958870e-02
 -2.96196807e-02  4.89056781e-02 -1.62788704e-01 -6.58805445e-02
 -4.38318141e-02 -5.17746694e-02  1.74689695e-01 -7.18310475e-02
 -5.21465763e-02  1.07720001e-02  2.61264183e-02  1.03868119e-01
  1.21347710e-01  5.87080643e-02  7.82065839e-02 -7.97473341e-02
 -1.32186130e-01  3.82797830e-02  5.65828867e-02 -1.30034378e-02
  4.63554636e-02 -3.52779701e-02 -3.39497328e-02  5.96112683e-02
  7.23623410e-02  9.14889500e-02 -1.50622055e-02  1.98438577e-02
 -8.43695998e-02  2.67241243e-02  9.10506304e-03  3.01775392e-02
  1.59282148e-01  6.99316664e-03  7.28936344e-02 -7.03434199e-02
  4.51866165e-02 -9.27640572e-02  1.99899636e-02  3.96611504e-02
 -6.41804039e-02 -9.55799222e-02 -9.60580856e-02 -1.03004761e-02
  1.60451010e-02  6.27990365e-02  1.21028937e-01  3.38966027e-02
  8.78230184e-02 -5.09710843e-03 -6.86698407e-03  2.57545114e-02
  9.50486213e-02 -1.03137586e-02  3.88642065e-02  6.14176691e-02
 -4.63820286e-02 -4.99682687e-02 -1.13564245e-02 -6.09395020e-02
 -3.33221396e-03 -8.51665437e-02 -1.29317135e-01  2.67307647e-03
 -1.11996926e-01 -3.12135648e-02 -5.14293276e-02  1.37817845e-01
  1.74530316e-02  3.47998030e-02  1.40049279e-01 -7.55501091e-02
 -4.05377857e-02  9.80238710e-03  1.01776142e-03  2.58209221e-02
  7.71971196e-02 -7.05028102e-02 -3.80407013e-02  6.42866595e-03
  5.23590930e-02  4.76571359e-02 -3.01775392e-02 -1.50037631e-01
  1.24455784e-02  2.66975593e-02 -1.71183154e-01 -1.85687505e-02
 -6.69431314e-02  4.02190089e-02  2.45856624e-02  5.78048639e-02
 -1.71209723e-02  5.61047234e-02  2.23940723e-02 -6.97589964e-02
 -4.51069213e-02  4.17331979e-02 -2.36293320e-02 -5.40592372e-02
 -9.76519659e-02 -6.29052967e-02 -1.49081290e-01  1.36808390e-02
 -7.26279840e-02 -6.47648275e-02 -5.08980341e-02 -1.08490378e-01
 -6.62458083e-03 -7.29285006e-04 -3.51185799e-02  6.18427061e-02
 -7.39562213e-02 -1.31548569e-01 -5.91331013e-02 -5.52546494e-02
  3.36309560e-02  6.20552227e-02  1.04997121e-02  4.68336307e-02
 -2.43332982e-02 -1.24987084e-02 -3.43216397e-02 -3.41091193e-02
 -1.33886263e-01 -7.11403638e-02 -9.14889500e-02  4.12815996e-02
 -6.12051524e-02  4.09628227e-02  3.27808820e-02  8.60033277e-03
  8.46086815e-03  3.91165726e-03 -1.13232182e-02  5.55734262e-02
 -2.60865707e-02  2.85305269e-02  9.97837866e-04  2.08533183e-02
  5.45639656e-02  1.08583353e-03 -5.75923473e-02 -9.38266441e-02
 -6.32240698e-02  3.12932581e-02  9.31359604e-02 -4.51334864e-02
  2.60600056e-02  6.46585673e-02  1.27829507e-01 -4.95100254e-03
  4.69398871e-02 -4.20785397e-02 -2.77335830e-02 -7.33186677e-02
  6.23208694e-02  6.42866567e-02  4.91447598e-02  1.84956973e-03
 -3.34184356e-02 -5.19871861e-02 -6.42866567e-02  4.69930172e-02
 -6.06207252e-02  1.65232658e-01  5.27309999e-02 -6.92808330e-02
  1.86484437e-02 -6.89089224e-02 -7.23623410e-02 -6.03550784e-02
  1.08118476e-02 -6.42202469e-03 -3.66858989e-02 -1.51817463e-02
  6.14707991e-02  1.82366911e-02 -1.59919709e-02  9.90864635e-02
  4.61695120e-02 -9.30429902e-03 -8.50602835e-02  3.12666930e-02
  4.79759127e-02 -1.24110445e-01  7.85253569e-02  1.99501161e-02
  1.06923059e-02 -5.40061072e-02 -2.59006172e-02  5.37935877e-03
 -6.25865161e-02  6.97589964e-02  1.18372463e-01 -8.61760005e-02
  1.05179753e-03 -8.01192448e-02 -2.60201581e-02  6.24271296e-02
  1.59255583e-02  6.43929169e-02  5.19340597e-02  7.29467645e-02
  2.95931157e-02 -9.14358199e-02  4.48412746e-02  2.43731458e-02
  2.53029112e-02  2.23276597e-02 -1.51153347e-02  1.58039416e-04
 -3.52978916e-03 -1.99899636e-02 -2.87696086e-02  3.09213530e-02
 -8.08099285e-02  1.09978002e-02 -3.92361134e-02 -3.02041043e-02
  6.46054372e-02 -1.22131370e-02 -2.12119408e-02  5.33619104e-03
  8.60033277e-03 -5.10042906e-02  3.87048200e-02 -5.98769151e-02
  3.32856141e-02 -1.76522676e-02 -9.74925831e-02 -4.93838452e-02]"
