,embeddings
0,"[0.05013425275683403, 0.016153760254383087, 0.008234578184783459, 0.11902771145105362, 0.06000752002000809, -0.010058389976620674, -0.053754448890686035, 0.09993939846754074, -0.02343529462814331, -0.05175236985087395, 0.08809147775173187, -0.07048415392637253, -0.0020894985646009445, -0.0964837521314621, 0.03930108621716499, 0.022502819076180458, 0.051532965153455734, -0.034199897199869156, -0.030552273616194725, 0.06582177430391312, -0.0035996283404529095, 0.05934930220246315, 0.058526527136564255, 0.00782319251447916, -0.029510095715522766, 0.017182225361466408, -0.09681285917758942, 0.032526928931474686, 0.04078207537531853, -0.06357286125421524, 0.061159398406744, -0.0619821734726429, -0.006133080925792456, 0.09061464667320251, -0.009674429893493652, -0.018498660996556282, 0.01009267196059227, 0.08984672278165817, 0.05076504498720169, 0.05797801539301872, -0.022859353572130203, 0.02113153226673603, 0.07503682374954224, 0.07361068576574326, -0.035242076963186264, -0.09434454143047333, -0.13054652512073517, 0.06061088293790817, 0.07997345924377441, 0.04552672803401947, -0.012218167074024677, -0.07816335558891296, -0.020596731454133987, -0.04569128155708313, -0.0665348470211029, 0.08628137409687042, 0.08710414916276932, 0.021186383441090584, -0.07103266566991806, -0.04920177534222603, 0.07185544073581696, -0.08052197098731995, 0.16082453727722168, 0.04053524509072304, 0.10076216608285904, -0.1089898869395256, -0.029098710045218468, -0.005310308653861284, 0.0823320671916008, -0.0043709771707654, 0.09944573044776917, 0.007843761704862118, -0.11420077830553055, 0.007535221986472607, 0.045800983905792236, -0.0682900920510292, -0.08271603286266327, -0.022694800049066544, -0.04687058925628662, -0.09878751635551453, -0.11058058589696884, -0.008947647176682949, 0.030250590294599533, -0.004014442674815655, -0.02113153226673603, -0.06554751843214035, 0.0540287084877491, 0.007576360367238522, -0.08414217084646225, 0.07300732284784317, 0.01482361275702715, 0.12418375164270401, 0.11617543548345566, 0.045965541154146194, 0.006513613276183605, -0.01258841436356306, 0.029537521302700043, 0.08578771352767944, 0.020199056714773178, 0.0067261625081300735, 0.10964810848236084, -0.036915045231580734, 0.021350938826799393, -0.04706256836652756, 0.010812598280608654, -0.0018409527838230133, -0.060501180589199066, -0.06708335876464844, 0.06000752002000809, -0.0243814829736948, -0.19801384210586548, -0.08600711822509766, 0.04053524509072304, 0.03875257074832916, -0.0716908872127533, 0.01738791912794113, -0.013054652139544487, -0.012890097685158253, -0.014398513361811638, -0.0007062127697281539, 0.009653860703110695, -0.03129277005791664, -0.07849247008562088, -0.03757326304912567, 0.047556232661008835, -0.0036167693324387074, -0.15303562581539154, 0.05498860776424408, -0.021405790001153946, -0.03633910417556763, 0.07635325938463211, -0.07130692154169083, -0.005814256612211466, -0.04363435134291649, -0.03244464844465256, -0.02177603729069233, -0.11902771145105362, -0.03921880945563316, -0.017579898238182068, -0.013555171899497509, 0.023887818679213524, -0.03908167779445648, 0.058032866567373276, -0.05594851076602936, 0.05556454882025719, -0.005128613207489252, -0.0708681121468544, 0.02527281828224659, -0.017497621476650238, -0.127474844455719, -0.04182425141334534, -0.006373056210577488, -0.22050294280052185, -0.06966137886047363, -0.019993364810943604, -0.029016433283686638, -0.000902478233911097, 0.08628137409687042, -0.0111691327765584, 0.05896534025669098, 0.00026911505847238004, 0.12286731600761414, -0.05721009150147438, 0.03447415307164192, 0.05504345893859863, 0.05183464661240578, -0.13701899349689484, -0.04761108383536339, -0.13493463397026062, -0.023586135357618332, 0.0553177185356617, -0.12440315634012222, -0.06231128051877022, 0.0505182109773159, -0.0232707392424345, -0.017840443179011345, -0.039931878447532654, -0.018772918730974197, -0.12253820151090622, -0.10734434425830841, -0.026877224445343018, -0.006739875767379999, -0.05896534025669098, -0.062256429344415665, -0.09012097865343094, -0.03439187631011009, -0.056222766637802124, 0.044292569160461426, -0.019732819870114326, 0.0482967272400856, -0.010894875042140484, 0.0832645446062088, 0.05380930006504059, 0.00551943015307188, 0.05792316049337387, -0.07070355862379074, 0.11118394881486893, 0.029894055798649788, 0.005180036649107933, 0.14831839501857758, 0.08381306380033493, -0.028111383318901062, 0.11595603078603745, 0.015043018385767937, -1.9109633285552263e-05, -0.1169433519244194, -0.028961580246686935, 0.037463560700416565, -0.10624731332063675, -0.06839979439973831, 0.0540287084877491, -0.013198637403547764, 0.01738791912794113, -0.004418972413986921, 0.0341450460255146, -0.0071786874905228615, -0.07163602858781815, 0.04774821177124977, 0.0006980707985349, -0.008769379928708076, -0.09626434743404388, 0.050106827169656754, 0.04506048932671547, -0.0037676109932363033, 0.0567164309322834, 0.07322672754526138, 0.047885339707136154, -0.08940791338682175, -0.026191581040620804, 0.031018512323498726, -0.06905801594257355, 0.011806781403720379, -0.04061752185225487, -0.0654926672577858, -0.006914714816957712, -0.03406276926398277, 0.05364474654197693, 0.03296573832631111, 0.034611284732818604, -0.0008913365309126675, -0.033953066915273666, 0.0700453370809555, 0.0021872026845812798, -0.0654926672577858, -0.011491385288536549, 0.05213633179664612, -0.0018478091806173325, 0.0011870203306898475, -0.007919182069599628, -0.016907967627048492, 0.017127374187111855, -0.02852276898920536, 0.010716607794165611, 0.06072058901190758, 0.05084732174873352, -0.06686395406723022]"
1,"[0.06713095307350159, -0.00833177100867033, 0.04944232851266861, 0.0429580882191658, 0.029298273846507072, -0.05254141241312027, -0.01710456609725952, 0.19195257127285004, 0.024327818304300308, -0.03275494650006294, 0.02541249804198742, -0.12396340817213058, -0.045937977731227875, -0.07537928968667984, 0.0279394444078207, 0.09631003439426422, -0.0429580882191658, -0.11213920265436172, -0.08915829658508301, -0.0023839117493480444, 0.0031288841273635626, 0.05606960132718086, 0.01975070871412754, -0.08563010394573212, 0.023076264187693596, 0.059502433985471725, -0.13426190614700317, -0.11347419768571854, 0.029918091371655464, -0.05125410109758377, 0.08157745748758316, -0.06293527036905289, -0.0959286019206047, 0.04856028035283089, -0.014112756587564945, -0.03306485339999199, -0.05196927487850189, 0.023541128262877464, -0.02021557092666626, 0.017223762348294258, -0.04896554350852966, -0.07900283485651016, 0.059883859008550644, 0.016794657334685326, 0.082340307533741, -0.014458424411714077, -0.027057398110628128, 0.06875201314687729, -0.04102712124586105, 0.05406711623072624, -0.06002689525485039, -0.05664174258708954, 0.023445772007107735, 0.08906293660402298, -0.03335092216730118, -0.0016493689035996795, 0.0962146744132042, 0.08534403890371323, -0.004508573096245527, 0.027009718120098114, 0.051397133618593216, -0.07318608462810516, 0.12968479096889496, -0.03339860215783119, 0.05144481360912323, 0.018153486773371696, -0.026342224329710007, 0.08114835619926453, 0.07823997735977173, 0.09802644699811935, -0.01438690721988678, 0.009017146192491055, -0.012068552896380424, -0.08057621121406555, 0.005956799257546663, -0.031110046431422234, -0.10212677717208862, -0.017044968903064728, 0.06746470183134079, 0.039215344935655594, -0.07108824700117111, -0.03807106986641884, 0.0810529962182045, -0.11118564009666443, -0.018999775871634483, -0.11681167036294937, -0.08953972160816193, -0.007574879098683596, -0.10708530992269516, 0.011621569283306599, 0.0707068219780922, 0.0894443616271019, 0.12081664055585861, 0.11309276521205902, 0.08982579410076141, -0.017426393926143646, -0.0642702579498291, 0.03976364806294441, 0.060789745301008224, -0.06641577929258347, -0.07542696595191956, -0.009827676229178905, -0.02531714178621769, -0.0178435780107975, -0.019524237141013145, -0.04651011526584625, -0.047201450914144516, -0.13607367873191833, 0.09669145941734314, 0.03387538343667984, -0.06446097046136856, -0.01810580864548683, 0.017557509243488312, 0.024172864854335785, -0.08214959502220154, -0.0852486789226532, -0.06403186917304993, -0.0022244874853640795, 0.0009595244191586971, 0.06336437165737152, -0.05263676866889, -0.01822500489652157, -0.03296949714422226, -0.02557937242090702, 0.025650888681411743, 0.066225066781044, -0.0675123780965805, 0.08029014617204666, -0.03566331788897514, 0.01683041639626026, -0.023612644523382187, -0.01721184141933918, 0.11356955021619797, 0.0410032793879509, 0.0542578287422657, -0.09421218931674957, -0.14875608682632446, -0.0034715712536126375, -0.010000509209930897, -0.0842951163649559, 0.02696203999221325, -0.05883494019508362, 0.15161678194999695, -0.0385955311357975, -0.06612970679998398, -0.12444018572568893, -0.018093889579176903, -0.07423500716686249, -0.039215344935655594, -0.06217241659760475, -0.06412722170352936, 0.022468367591500282, -0.06417489796876907, 0.0468200258910656, -0.0058227041736245155, -0.023064345121383667, -0.06937182694673538, -0.02605615369975567, 0.014649136923253536, 0.02932211384177208, -0.167255237698555, 0.07971800863742828, -0.07952729612588882, -0.0033344964031130075, -0.05082499608397484, 0.07151734828948975, -0.06469935923814774, -0.06851362437009811, -0.1201491504907608, 0.0200248584151268, 0.044293079525232315, 0.020275168120861053, -0.02667597122490406, 0.004693326074630022, -0.036998309195041656, 0.03513885661959648, -0.06016993150115013, -0.06002689525485039, -0.03513885661959648, -0.08572546392679214, 0.014696815051138401, -0.0032093410845845938, 0.14026936888694763, 0.07213716953992844, -0.14351147413253784, 0.05773834139108658, 0.016520507633686066, 0.023791437968611717, 0.029179079458117485, -0.0037218821235001087, -0.07228019833564758, 0.03487662598490715, 0.029703538864850998, 0.034471362829208374, 0.013183031231164932, -0.017259519547224045, -0.004481753800064325, 0.06937182694673538, -0.022504126653075218, -0.012044713832437992, 0.003805319080129266, 0.017092647030949593, -0.05897797271609306, 0.08567778766155243, -0.07838301360607147, -0.031276922672986984, -0.050491247326135635, 0.039930518716573715, -0.08229263126850128, -0.020990341901779175, 0.09154220670461655, 0.009845554828643799, -0.056212637573480606, -0.0038410776760429144, 0.03156299144029617, 0.043935492634773254, -0.0009997528977692127, -0.00973827950656414, 0.12062592804431915, 0.04691538214683533, 0.027724891901016235, -0.03733205795288086, -0.04472218081355095, 0.00868935789912939, -0.009404531680047512, 0.15504960715770721, -0.033374764025211334, -0.009029065258800983, 0.04872715473175049, -0.10937386751174927, 0.024065587669610977, -0.008135098963975906, 0.017235681414604187, 0.03914383053779602, -0.03935838118195534, -0.02638990245759487, 0.0033851545304059982, 0.07118359953165054, -0.008897949941456318, 0.04517512395977974, -0.03962061181664467, 0.014160435646772385, 0.037570446729660034, -0.04796430096030235, 0.1227237731218338, 0.0012925270712003112, -0.05916868895292282, 0.04343486949801445, -0.05154016986489296, 0.09144685417413712, 0.0904456079006195, -0.005408499389886856, 0.01073952205479145, 0.07318608462810516, 0.0022498166654258966, -0.05344729870557785]"
2,"[-0.0316760316491127, -0.021145662292838097, 0.028066832572221756, 0.09301826357841492, 0.04990602657198906, -0.04492391645908356, -0.08384665101766586, 0.0717310681939125, -0.04362177476286888, 0.005155493505299091, 0.056954581290483475, 0.04314054921269417, -0.021938269957900047, -0.02298564650118351, 0.06918339431285858, -0.001118144136853516, 0.0343935452401638, -0.04707528278231621, 0.025306856259703636, 0.07190091162919998, -0.03586553409695625, 0.07818516343832016, -0.02271672524511814, 0.0699193924665451, -0.05599212646484375, -0.0518026277422905, -0.1167399063706398, 0.021329659968614578, -0.003488892689347267, -0.04503714665770531, 0.08429957181215286, -0.0613139271736145, -0.02117396891117096, 0.13768741488456726, 0.03447847068309784, -0.04933987930417061, 0.14697225391864777, 0.0052404156886041164, 0.08520541340112686, 0.02581639029085636, 0.025887159630656242, 0.07099507749080658, 0.08792292326688766, 0.08752661943435669, 0.07767563313245773, -0.11843835562467575, -0.017890306189656258, 0.12364692240953445, 0.1153811514377594, 0.020706895738840103, 0.03456339240074158, -0.11362608522176743, 0.0513497069478035, 0.02147119678556919, -0.12206170707941055, -0.019758597016334534, 0.028873594477772713, -0.015172790735960007, -0.027996063232421875, -0.014578334987163544, 0.13338468968868256, -0.09013091027736664, 0.15002946555614471, 0.08780969679355621, -0.004960879683494568, -0.0542936809360981, -0.0742221251130104, -0.03965873271226883, 0.028250830247998238, -0.028703749179840088, 0.10921012610197067, 0.039149198681116104, -0.05636012554168701, -0.005463337060064077, 0.028647135943174362, -0.0694664716720581, 0.04619775339961052, -0.025717314332723618, -0.042064864188432693, -0.024287788197398186, -0.0683341771364212, 0.009348534047603607, 0.012073125690221786, 0.028859440237283707, -0.019065065309405327, -0.11866481602191925, 0.0038285821210592985, -0.00157106330152601, -0.01554078795015812, -0.021103201434016228, -0.021641042083501816, 0.06776802241802216, 0.09052721410989761, 0.0499909482896328, 0.0244293250143528, -0.02038136124610901, -0.024981321766972542, -0.018781989812850952, -0.023636717349290848, 0.0013826418435201049, 0.026297617703676224, -0.06171023100614548, -0.025122858583927155, -0.029269898310303688, 0.013127578422427177, 0.05652996897697449, 0.025462547317147255, -0.014918023720383644, 0.08922506868839264, -0.00570041174069047, -0.29643556475639343, -0.10264279693365097, 0.021598581224679947, 0.08775307983160019, -0.032949868589639664, -0.05641673877835274, 0.04350854456424713, -0.005569490138441324, 0.10717198997735977, 0.020820125937461853, -0.01992844231426716, -0.011195594444870949, -0.0357523038983345, -0.10671906918287277, -0.0027953602839261293, 0.012957733124494553, -0.08684724569320679, 0.08582817763090134, -0.09296165406703949, -0.0687870904803276, 0.019829366356134415, -0.0285055972635746, -0.0009394533699378371, -0.05848318338394165, -0.08011007308959961, -0.016729701310396194, -0.0524820052087307, -0.0619933046400547, -0.04707528278231621, -0.031138190999627113, 0.035327691584825516, 0.04922664910554886, 0.04384823516011238, -0.037479057908058167, -0.0015648709377273917, -0.09488655626773834, -0.015639863908290863, -0.006277176085859537, -0.001607332145795226, 0.04812265932559967, -0.09131982177495956, -0.03538430854678154, -0.14119753241539001, -0.06686218827962875, 0.046480827033519745, -0.0066734803840518, 0.008810692466795444, 0.044329460710287094, 0.03142126649618149, 0.06278591603040695, -0.0644843652844429, 0.10100096464157104, -0.11164456605911255, 0.08509217947721481, 0.057294271886348724, -0.013070963323116302, -0.04900018870830536, -0.043423622846603394, -0.09811360388994217, 0.048405732959508896, 0.05454844981431961, -0.07524119317531586, 0.02291487716138363, 0.11475838720798492, 0.05117986351251602, 0.0010332217207178473, 0.005350107327103615, -0.013219577260315418, -0.1008877381682396, -0.05644504725933075, -0.07461842894554138, 0.05168939754366875, -0.01070021465420723, -0.006599173415452242, -0.08786631375551224, -0.020353052765130997, -0.08163867145776749, 0.04144209995865822, 0.016588162630796432, 0.10649260878562927, -0.09924590587615967, 0.11572083830833435, 0.01913583278656006, -0.024882245808839798, 0.10026497393846512, -0.02692038007080555, 0.06776802241802216, 0.04237624630331993, -0.0488586500287056, 0.08814938366413116, 0.0028979748021811247, -0.06963631510734558, 0.008039314299821854, -0.021442890167236328, -0.009341456927359104, -0.031053267419338226, -0.01871122233569622, 0.029496358707547188, -0.06714525818824768, -0.1314597725868225, 0.06595634669065475, -0.04336700588464737, -0.0665225014090538, -0.005976409651339054, 0.1099461168050766, -0.04013995826244354, 0.016121091321110725, 0.0337141677737236, -0.009971297346055508, 0.04820758104324341, -0.01970198191702366, 0.026863766834139824, 0.027118533849716187, 0.06589973717927933, 0.03535600006580353, 0.10887043923139572, -0.03753567487001419, -0.09884960204362869, 0.03153449296951294, 0.038130130618810654, -0.047839581966400146, -0.04458422586321831, -0.10751167684793472, -0.025759775191545486, 0.029128361493349075, 0.06505051255226135, 0.016729701310396194, -0.028151754289865494, 0.06069116294384003, 0.08322389423847198, -0.07303321361541748, -0.044782377779483795, 0.00573579641059041, -0.027769604697823524, 0.08571494370698929, -0.06567327678203583, 0.013743264600634575, -0.014493412338197231, 0.08939491212368011, -0.03289325162768364, -0.04008334502577782, -0.05692627280950546, 0.030628656968474388, -0.04268762841820717, -0.035780612379312515, -0.053246304392814636]"
3,"[0.04409483075141907, -0.0694485753774643, 0.03625992685556412, 0.04735415056347847, -0.021608661860227585, 0.04594386741518974, -0.0685710683465004, 0.13839571177959442, -0.07634329050779343, -0.044439565390348434, 0.06543710827827454, -0.06493566930294037, -0.07421219348907471, -0.048168979585170746, 0.01671968214213848, 0.04945390298962593, -0.11959195137023926, -0.07277057319879532, -0.1019790917634964, 0.001460229977965355, 0.0344422310590744, 0.10749486088752747, -0.023269660770893097, -0.03572715446352959, 0.066816046833992, -0.015991035848855972, -0.14115360379219055, -0.05675603449344635, 0.07452559471130371, -0.08825234323740005, 0.09025807678699493, -0.07822366803884506, 0.033031947910785675, 0.045567791908979416, -0.0449410006403923, 0.047103434801101685, 0.14554114639759064, 0.029521912336349487, 0.009190340526401997, -0.06462227553129196, -0.01665700227022171, -0.08373943716287613, -0.03281257301568985, 0.0415249839425087, -0.009660434909164906, 0.013115626759827137, -0.1460425853729248, -0.01401664037257433, 0.10103890299797058, 0.06932321935892105, -0.08743751049041748, -0.07565382122993469, 0.039832644164562225, 0.08524373918771744, -0.039331208914518356, -0.02033940702676773, 0.1262359470129013, 0.11344938725233078, 0.059106502681970596, -0.0061425636522471905, -0.045035019516944885, -0.06549978256225586, -0.03168434649705887, 0.023269660770893097, -0.023598726838827133, -0.0804174393415451, -0.07765955477952957, 0.04992399737238884, 0.020997539162635803, -0.02502467855811119, 0.07590453326702118, 0.07038876414299011, -0.018553048372268677, -0.021013207733631134, 0.04102354869246483, -0.07703275978565216, 0.030039016157388687, -0.056975409388542175, 0.030806835740804672, 0.013452527113258839, -0.09000735729932785, 0.011407618410885334, -0.06756819784641266, -0.05932588130235672, -0.07502702623605728, -0.058009617030620575, -0.03475562855601311, 0.004912483971565962, -0.0904461145401001, -0.027171442285180092, 0.009448892436921597, 0.03215444087982178, -0.004446307197213173, 0.06744284182786942, 0.00545309204608202, 0.03964460641145706, 0.014181173406541348, 0.0271244328469038, 0.037137437611818314, 0.07233181595802307, 0.02504034899175167, 0.032530516386032104, -0.042339812964200974, 0.049641940742731094, 0.0010371452663093805, 0.09452026337385178, -0.0036980740260332823, -0.0271244328469038, 0.10448625683784485, 0.08461694419384003, -0.14265790581703186, -0.029537582769989967, -0.06032874807715416, 0.09790494292974472, -0.03334534540772438, 0.04406348988413811, 0.12554647028446198, -0.05299527943134308, -0.0035022012889385223, -0.006867291871458292, -0.06618925929069519, -0.07189306616783142, 0.08179637789726257, -0.009198175743222237, -0.013836437836289406, 0.07396148145198822, -0.04378143325448036, -0.08373943716287613, -0.005139695946127176, -0.08417819440364838, 0.022298133000731468, -0.08969396352767944, 0.06280457973480225, 0.06089286133646965, 0.02240782044827938, -0.012614193372428417, -0.11388814449310303, -0.055972542613744736, 0.00571164395660162, -0.060046691447496414, -0.060140710324048996, -0.020527444779872894, 0.041963737457990646, -0.012958928942680359, -0.009550746530294418, -0.03638528659939766, -0.0529012605547905, -0.1259225457906723, -0.023003272712230682, -0.018991803750395775, -0.10423554480075836, 0.005398247856646776, -0.07878778129816055, 0.021107226610183716, 0.05155365914106369, 0.03293792903423309, 0.036071889102458954, -0.0323738157749176, 0.015184041112661362, 0.022642867639660835, -0.10479965806007385, 0.025855178013443947, -0.04259052872657776, 0.013914786279201508, 0.016813701018691063, 0.019414888694882393, -0.07051412016153336, 0.009206010028719902, -0.1297459900379181, 0.012151933275163174, 0.028205648064613342, 0.021013207733631134, -0.016515973955392838, 0.006577400490641594, 0.00023394529125653207, -0.08348871767520905, 0.09032075852155685, -0.02295626327395439, -0.1022924855351448, -0.08405283093452454, 0.022157104685902596, 0.08812697976827621, 0.04898380860686302, -0.04848237708210945, -0.08060547709465027, 0.06951125711202621, -0.035695817321538925, 0.0172211155295372, -0.026685677468776703, 0.06606389582157135, -0.0031555069144815207, 0.09320399910211563, -0.01249666977673769, -0.021530311554670334, -0.009010137990117073, -0.07991600781679153, -0.01974395476281643, 0.08267389237880707, -0.01769120991230011, -0.0665026530623436, -0.03638528659939766, -0.17487502098083496, -0.0049164011143147945, 0.007000485435128212, -0.07339736819267273, -0.04014604166150093, 0.0489211305975914, 0.045661810785532, -0.003061488037928939, -0.1345096081495285, 0.0966513529419899, -0.017503172159194946, -0.016766691580414772, 0.0480436235666275, -0.02452324517071247, -0.08048012107610703, -0.06487299501895905, 0.016954729333519936, 0.11996802687644958, -0.03597787022590637, 0.009824967943131924, -0.008767255581915379, 0.031120233237743378, 0.015473932027816772, 0.0012908001663163304, 0.15469230711460114, 0.005061347037553787, 0.011658335104584694, 0.0647476315498352, -0.1114436537027359, -0.03541376069188118, -0.02496199868619442, -0.07076483964920044, -0.07264521718025208, 0.023269660770893097, 0.021718349307775497, 0.0730212926864624, 0.062209125608205795, 0.06832034885883331, -0.06794427335262299, -0.10235516726970673, -0.05365341156721115, -0.0006218953640200198, -0.023112962022423744, 0.11301063001155853, -0.04378143325448036, -0.016813701018691063, -0.024053150787949562, -0.09558580815792084, 0.05149097740650177, 0.10367143154144287, 0.05478163808584213, 0.0987197682261467, -0.11990534514188766, -0.021483302116394043, -0.00908065214753151]"
4,"[0.040758680552244186, -0.02491462603211403, 0.023397956043481827, 0.005091154016554356, 0.010417906567454338, 0.012273251079022884, 0.02859586663544178, 0.11715175956487656, -0.0904112383723259, 0.03071625903248787, 0.04664866253733635, -0.0875251442193985, -0.07032639533281326, -0.020688563585281372, 0.14477577805519104, 0.053716640919446945, -0.012243801727890968, -0.011065805330872536, -0.009725834242999554, 0.12074464559555054, 0.0026762608904391527, 0.004568418022245169, -0.027300069108605385, -0.005411421414464712, -0.07668757438659668, -0.04226062446832657, -0.006891279947012663, 0.045411765575408936, 0.09859830886125565, -0.05792798101902008, 0.13735440373420715, -0.06016617268323898, 0.024899901822209358, 0.04261402413249016, -0.0006345536094158888, 0.003949969541281462, 0.09117693454027176, 0.05383444204926491, -0.061314720660448074, 0.010020333342254162, 0.062080416828393936, -0.005396696738898754, -0.02174876071512699, 0.09388632327318192, -0.02967078797519207, -0.18282505869865417, -0.06779370456933975, 0.09317952394485474, 0.027918517589569092, 0.0024425021838396788, -0.01065350603312254, 0.06537880748510361, 0.03840268775820732, 0.14112398028373718, 0.045735716819763184, -0.025444725528359413, 0.03804928809404373, 0.0798092633485794, -0.02456122823059559, -0.05215579643845558, 0.03748973831534386, -0.0440865196287632, 0.06667460501194, 0.10295689851045609, -0.03581109642982483, -0.12545663118362427, -0.08893873542547226, -0.07527397572994232, 0.06072572246193886, -0.02783016860485077, 0.015056268312036991, 0.02238193340599537, 0.01843564584851265, -0.1128520667552948, 0.07674647122621536, -0.07568627595901489, -0.016359426081180573, 0.014143320731818676, 0.03613504394888878, -0.001457770704291761, -0.1279304176568985, 0.04193667694926262, -0.1035458967089653, -0.052244145423173904, -0.027977418154478073, -0.11461906135082245, -0.07904356718063354, 0.06661570817232132, -0.04167162626981735, 0.014894293621182442, -0.028772566467523575, 0.12934401631355286, -0.045735716819763184, 0.011522279120981693, 0.08929213881492615, -0.006066682282835245, -0.04028748348355293, 0.014143320731818676, 0.03283665329217911, 0.09111803025007248, 0.10631418973207474, -0.022278860211372375, -0.07827787101268768, -0.07221119105815887, 0.018244221806526184, -0.012862250208854675, 0.019613642245531082, -0.021468987688422203, 0.00288977287709713, -0.020747464150190353, -0.1679823100566864, -0.08028046786785126, 0.00037594654713757336, 0.05560143664479256, -0.017890822142362595, -0.001709015341475606, -0.03230655565857887, -0.09276723116636276, 0.028860915452241898, -0.05922377482056618, -0.004619955085217953, -0.027682919055223465, -0.006563649512827396, -0.04523506760597229, -0.048268407583236694, -0.07079759240150452, -0.011058442294597626, -0.03109910897910595, -0.02027626521885395, -0.027594568207859993, 0.08717174082994461, -0.017537424340844154, 0.05607263371348381, 0.0009336543153040111, -0.10077760368585587, -0.08876203745603561, -0.15172594785690308, -0.0826953575015068, -0.07621637731790543, -0.00867299921810627, -0.04099427908658981, 0.01703677512705326, -0.022249409928917885, -0.025415275245904922, -0.012413138523697853, -0.08298985660076141, -0.13711880147457123, -0.0034714085049927235, 0.002735160756856203, -0.005485046189278364, -0.03042175993323326, 0.06266941875219345, -0.16291692852973938, -0.02422255463898182, -0.015799878165125847, -0.058399178087711334, 0.06526100635528564, 0.021513162180781364, 0.009806821122765541, 0.01847982034087181, 0.0006975948344916105, 0.01884794421494007, -0.03657679259777069, -0.1266346275806427, 0.11179187148809433, 0.008761349134147167, -0.045058365911245346, 0.07156328856945038, -0.07209338992834091, 0.07109209150075912, 0.07397818565368652, 0.10242679715156555, -0.0657322034239769, 0.03513374552130699, 0.08275425434112549, -0.04744381085038185, 0.00976264663040638, -0.021056687459349632, -0.05651438236236572, -0.03510429710149765, 0.03042175993323326, 0.01705149933695793, 0.07009079307317734, 0.01952529326081276, -0.11273426562547684, 0.10177890211343765, 0.023412682116031647, 0.09954071044921875, 0.017287099733948708, 0.0708564892411232, -0.020732739940285683, 0.06938399374485016, 0.048415657132864, -0.01500473078340292, -0.00321004050783813, -0.1160326600074768, 0.008783436380326748, 0.07297688722610474, -0.029376288875937462, 0.0011457856744527817, 0.03937453404068947, -0.013038949109613895, 0.0891154408454895, 0.021056687459349632, 0.0009543612832203507, -0.05392279103398323, -0.030141986906528473, -0.003517423989251256, -0.043585870414972305, -0.02027626521885395, 0.09529992192983627, -0.04706096276640892, 0.05468849092721939, -0.04337972402572632, -0.040640879422426224, -0.020924163982272148, -0.049004655331373215, 0.011595903895795345, 0.055483635514974594, 0.0036536299157887697, -0.1128520667552948, -0.01155909150838852, -0.0002413512411294505, 0.012899062596261501, -0.08405005186796188, 0.09217823296785355, 0.012074464932084084, -0.08675944805145264, 0.022308308631181717, -0.09288502484560013, -0.11461906135082245, -0.0376664400100708, -0.07592187821865082, -0.0535399429500103, 0.02600427344441414, -0.09724361449480057, 0.07103319466114044, 0.03734248876571655, 0.10407599806785583, 0.052656445652246475, -0.04526451602578163, 0.06661570817232132, -0.09665461629629135, -0.01593240350484848, 0.047178760170936584, -0.05430563911795616, -0.03728359192609787, -0.03333730250597, 0.01068295631557703, 0.02023209072649479, 0.1048416942358017, 0.11338216811418533, 0.007980926893651485, -0.07079759240150452, 0.05495353788137436, -0.033867400139570236]"
