,embeddings
0,"[-3.15635912e-02 -5.92181981e-02  8.13302100e-02  7.63710514e-02
  5.62135279e-02 -2.97002587e-03 -1.80134177e-02  1.07409559e-01
 -8.58809724e-02 -7.42779952e-03  5.70303341e-03 -7.98716396e-02
  1.15738027e-02 -3.54725756e-02  2.70420033e-02 -1.12966727e-02
 -4.22403701e-02 -5.53675555e-02 -1.60880964e-02  9.75495800e-02
 -5.32015692e-03  7.23453835e-02  2.78733931e-02  6.00933433e-02
  2.20062700e-03  6.86114281e-02 -9.22403634e-02 -2.79317349e-02
  3.25845927e-02  3.54251708e-03  3.48308012e-02 -8.86814371e-02
  7.29871541e-02  9.04317293e-03  2.23453883e-02  4.74620722e-02
  2.11931132e-02  6.00933433e-02  7.16452673e-02 -2.58897282e-02
  1.95157509e-02  8.99649858e-02  6.28938079e-02 -7.58459643e-02
 -3.99941616e-02 -1.71674434e-02 -5.36172651e-02  1.24343624e-02
  3.19719911e-02  4.84539047e-02 -3.14469039e-02  9.14527290e-03
  3.75145823e-02 -3.63477208e-02 -1.32147009e-02  3.45682576e-02
  4.57117818e-02 -3.57642882e-02  6.82613701e-02 -4.31738570e-02
  1.35589242e-01 -9.14235637e-02 -9.12339427e-03  9.50991735e-02
 -3.87689583e-02 -7.71878585e-02  8.88272934e-03 -1.06548993e-02
 -2.30746772e-02  9.45886690e-03  7.14118928e-02  5.78179620e-02
 -4.62952107e-02 -5.75554185e-02  8.15052390e-02 -3.78646404e-02
 -1.14644095e-02 -5.44924103e-02  3.91481854e-02 -3.79229821e-02
 -1.06184348e-01  2.35851780e-02 -1.18737225e-04 -1.07351216e-02
 -7.76546001e-02 -1.73862293e-01 -6.65694177e-02  2.97914213e-03
 -1.24854125e-01 -6.59276452e-03 -4.90665063e-02  1.12952143e-01
 -2.05805115e-02  5.22462018e-02  1.12252027e-01 -4.34947424e-02
  2.81942785e-02 -4.97957952e-02  8.94107204e-03  7.28704706e-02
  6.70361668e-02 -1.14527412e-01 -3.02217007e-02 -4.46324348e-02
  9.84830707e-02  1.12018660e-02  5.40402485e-03 -2.76546068e-02
  4.98249643e-02  7.03617185e-02 -2.75612563e-01 -3.06009296e-02
 -1.29988313e-01  1.19836628e-01 -1.34305701e-01 -3.45390849e-02
  3.73687223e-02 -5.14002293e-02 -3.24168568e-03 -7.07701221e-02
  2.43873950e-02 -1.52421221e-02  3.15052457e-02 -6.59859926e-02
 -1.33838952e-01  1.38418889e-02 -4.68494706e-02 -6.11435175e-02
 -6.37689531e-02 -1.42590418e-01  9.40052420e-03 -8.00758414e-03
  4.04025614e-02  2.94632395e-03  3.35107907e-03 -1.23978984e-02
 -9.45740864e-02 -5.47257811e-02 -8.40723366e-02 -2.76837777e-02
  3.66102643e-02  8.13885555e-02  1.54317366e-02 -4.49879619e-04
  7.33663840e-03 -5.18961437e-02  1.97637081e-03 -6.30688369e-02
 -1.36158094e-02  7.28121251e-02 -7.23453835e-02  1.53588085e-02
 -7.96966106e-02 -6.67444468e-02  3.54142301e-02 -7.21995253e-03
  2.49416549e-02 -1.00131258e-02 -1.10076930e-04 -2.99299844e-02
  2.29434054e-02  3.98483053e-02 -1.30980145e-02  1.94282364e-02
  8.78646374e-02 -9.36405919e-03 -6.33022115e-02  2.51020975e-02
 -1.16802789e-01  4.39614877e-02  1.27771273e-01 -2.80775931e-02
 -5.30338325e-02  3.17094475e-02  1.17036156e-01 -3.73687223e-02
  5.21441037e-03 -1.26487732e-01 -8.43057111e-02 -1.87135339e-02
 -4.29404862e-02  1.60735101e-02 -1.23395547e-02 -4.85414192e-02
 -1.24270702e-02 -1.66460010e-03 -1.02100335e-02 -6.47607865e-03
 -5.22753745e-02  1.32205352e-01  5.69209410e-03  4.30571698e-02
  1.90344197e-03 -1.08955642e-02  1.94902252e-03 -8.65227431e-02
 -2.51422077e-03  3.67561206e-02 -1.94428209e-02 -2.00116672e-02
 -1.86880084e-03 -6.43523857e-02  1.71090998e-02  6.20186627e-02
  2.53792275e-02 -9.28821340e-02  8.39410629e-03  1.05309203e-01
 -5.41715212e-02 -7.57876262e-02  8.13302100e-02  5.20711727e-02
  6.13185465e-02  5.19836582e-02  5.09626530e-02 -5.34422360e-02
 -6.77362829e-02  1.28135923e-02  7.54959062e-02 -5.86347654e-02
 -2.04638243e-02  6.38272986e-02  2.20682584e-02  9.77246091e-02
  9.73599683e-03  1.44107342e-01  2.20536739e-02 -5.54258972e-02
  1.15985982e-01 -1.38156340e-01 -5.63302152e-02  1.67553953e-03
 -9.20653343e-02 -1.54171512e-02 -6.41190112e-02  6.58109635e-02
  8.02800357e-02 -4.77537885e-02  7.70711675e-02 -6.62777051e-02
 -9.90665033e-02  4.01691906e-02  1.73424724e-02  4.05484205e-03
  1.23103835e-01  1.23906052e-02 -9.35822502e-02 -7.31038451e-02
 -2.85005793e-02 -9.98833030e-02  3.03967297e-02 -4.48658057e-02
  4.52450365e-02 -4.97082807e-02  1.95283992e-05  3.54725756e-02]"
1,"[ 3.80669236e-02  9.84183624e-02  1.08348869e-01  1.00309886e-01
  6.99863955e-02 -5.96716739e-02  4.29139547e-02  1.04447596e-01
  3.33085582e-02 -7.83209223e-03  6.70308843e-02  1.36766061e-02
  6.63880631e-03 -1.17481379e-02  1.09944843e-01  6.70899972e-02
  1.50952488e-02 -5.35242222e-02 -1.50661566e-04  9.36895534e-02
  1.57824047e-02  6.52575791e-02  1.68094435e-03  9.60539579e-02
  2.55060215e-02 -4.19681929e-02 -9.76056047e-03  1.26200123e-02
  3.35449982e-03 -6.66171163e-02  6.80357590e-02 -8.32861736e-02
  2.35553868e-02  3.44612040e-02  6.81539774e-02  9.69406143e-02
  3.78600396e-02  2.84024179e-02  7.72569403e-02 -3.77713740e-02
 -1.10092619e-02  5.06130466e-03  2.84467489e-02  1.35480419e-01
  5.24602383e-02  5.75437099e-02 -2.05851030e-02  1.11895472e-01
  1.76975727e-01  3.55547443e-02 -1.45581784e-04 -3.62936184e-02
  3.73871550e-02 -9.36304480e-02 -7.51880854e-02  4.25592922e-02
 -3.87466885e-02 -4.16726395e-02 -1.62109528e-02  1.05097808e-01
  1.01019211e-01  2.53434684e-02  6.21247478e-02 -2.79480079e-03
 -6.37207180e-02  8.94040707e-03 -2.58015711e-02 -6.20656349e-02
 -3.70324962e-02 -9.38668847e-02  5.07460460e-02 -4.02687758e-04
  1.86196901e-02  9.46353152e-02  3.23627959e-03 -7.70204961e-02
  8.14537555e-02 -5.59181832e-02 -4.51896936e-02 -5.46473153e-02
  7.61338472e-02  4.97818110e-04 -6.93361834e-02  6.36024997e-02
 -9.15024802e-02 -1.26495674e-01 -1.00900993e-01 -1.04994364e-02
 -5.61250672e-02 -4.19977456e-02 -9.59061831e-03 -1.13609672e-01
  1.99681404e-03  4.74358797e-02  1.17865600e-01 -1.02733403e-01
  4.09337655e-02  8.21630806e-02 -3.36336643e-02  3.64413932e-02
  8.18675309e-02 -1.15560303e-02  2.10136510e-02  2.59715132e-03
  1.43519387e-01  2.48114765e-02  7.58826267e-03 -1.77145668e-03
 -4.68447767e-02  1.72897130e-02 -2.18116373e-01 -7.31783435e-02
 -1.12604797e-01  3.31016742e-02 -4.06973250e-02 -3.81999207e-03
  1.83536950e-02 -1.81320328e-02  4.89727408e-02  4.43325974e-02
  1.68316085e-02  7.69613907e-02 -3.83033641e-02 -9.64086205e-02
 -2.96585076e-02  5.89327998e-02 -2.76783183e-02  9.84183699e-03
 -1.08821750e-01 -3.79782580e-02  2.77374275e-02  1.82354748e-02
  1.03560947e-01 -2.72645466e-02 -1.13905221e-01 -8.94927382e-02
 -4.16135304e-02  3.63527313e-02  1.56641845e-02  5.62654529e-03
  5.43222092e-02 -1.31741697e-02  2.10136510e-02 -2.42942628e-02
 -2.30825059e-02 -2.28017326e-02  9.28029045e-02  1.90777946e-02
  5.05982712e-02 -8.91824067e-03  5.92579041e-03 -6.70899972e-02
 -6.15927540e-02  6.43709302e-02  1.11540817e-01 -6.49029240e-02
  4.07490460e-03  3.07963770e-02  1.44080939e-02  1.22210188e-02
  1.70680489e-02 -1.57232936e-02 -6.11198731e-02  1.58858467e-02
  9.94232371e-02 -1.42603191e-02  4.73989360e-03 -7.80253708e-02
 -1.85014710e-01  1.97132286e-02  2.67658057e-03 -8.69510025e-02
 -5.42926528e-02 -7.44048739e-03  6.09425418e-02  3.64820335e-05
  3.25401276e-02 -1.39795458e-02 -1.72365144e-01  9.63495076e-02
  2.42647082e-02  2.25948468e-02 -3.18899155e-02  9.24334675e-03
 -8.22462025e-04 -4.50419188e-02 -6.12380952e-02  9.07432870e-04
  3.00279465e-02  3.76827084e-02 -4.65787835e-02 -1.61222871e-02
  4.82043102e-02 -1.41273206e-02  5.31104505e-02  4.81452011e-02
  4.58103511e-03  8.81923139e-02 -7.71387219e-02  8.64781216e-02
 -6.49620295e-02 -4.77018729e-02  2.28165090e-02 -4.58990149e-02
 -3.05008274e-02  2.64074504e-02 -5.63910641e-02  2.11023167e-02
  1.08230650e-01 -1.00250781e-01  3.02643869e-02 -7.37694427e-02
  3.12988125e-02 -6.00854456e-02  7.89120197e-02 -1.57824047e-02
  1.95211209e-02  8.96257348e-03 -3.23332399e-02  5.51497489e-02
  2.94072889e-02 -1.56198516e-02  1.23540170e-01  7.70204961e-02
  1.72010481e-01  6.30705059e-02  1.18220262e-01 -7.42423236e-02
  3.58355162e-03 -1.21648647e-01  3.77713740e-02 -2.98949480e-02
 -6.38389364e-02 -2.05407701e-02  6.14745356e-02 -1.43785393e-02
  1.90186836e-02 -3.59980687e-02  3.38109955e-02  3.19490246e-02
 -6.46073744e-02  2.41908208e-02  2.85354145e-02 -1.86344683e-02
 -7.11685941e-02  2.31120605e-02 -5.32286726e-02  1.32406689e-02
 -9.36304480e-02 -6.95135146e-02  6.50211424e-02 -6.66762292e-02
  3.23923491e-02  4.14879201e-03 -4.10519838e-02  1.03812162e-02]"
2,"[ 2.50992756e-02 -8.82527418e-03  4.04718816e-02  1.18732430e-01
  5.23507148e-02  4.97513451e-03 -5.39438762e-02  1.36732355e-01
  4.53491928e-03 -2.15496011e-02  6.66332617e-02 -4.05836813e-02
  4.52513658e-02 -2.12840736e-02  1.24989776e-03  6.25525340e-02
 -7.66394362e-02 -8.34592804e-02  4.54749689e-02  3.44066918e-02
  2.29750611e-02  7.75897428e-02  3.68383564e-02  1.49813041e-01
 -8.67853593e-03  2.17033271e-02 -4.63973247e-02  8.43536854e-02
  4.03321311e-02  4.36023027e-02  1.58421710e-01 -4.69563296e-03
 -6.15463294e-02  8.55101272e-04 -1.12974688e-01  8.65897015e-02
 -1.91179328e-02 -4.92971577e-03  1.29269657e-03 -6.71503413e-03
  1.72592457e-02  1.88244563e-02  5.60960397e-02  4.49998155e-02
  1.40198171e-01 -1.65800557e-01 -2.63430588e-02  4.93932341e-04
  1.30471513e-01  1.30359709e-01 -3.57762501e-02  7.93785527e-02
  3.91861722e-02  1.04254223e-02 -7.70866349e-02  3.42389904e-02
  4.74594310e-02  3.05775125e-02  9.15368926e-03  9.26269442e-02
  4.45805602e-02  4.17016894e-02  9.97821987e-02  2.39393413e-02
  8.03568121e-03 -1.28123701e-01 -8.01052600e-02  3.66147561e-03
  6.14904277e-02 -3.53569984e-02  1.01682812e-01  6.28320351e-02
 -2.95992568e-02 -4.48880121e-02  5.66270947e-02 -1.14316300e-01
 -1.75806731e-02  4.01644297e-02 -2.96272058e-02 -2.28353087e-02
  1.01389335e-02 -3.85712683e-02  8.14468712e-02 -5.20712137e-02
 -7.68630346e-03 -5.19314632e-02 -6.02606200e-02 -4.31271493e-02
 -5.00028990e-02 -2.26815827e-02 -8.12232643e-02  8.37387815e-02
 -5.82482070e-02 -1.46459024e-02  6.58506602e-02 -6.70455303e-03
  9.15089399e-02  3.38197351e-02 -1.94393601e-02  5.28608076e-03
  2.79362202e-02 -6.98754862e-02 -6.04842231e-02  2.60775313e-02
 -1.66478346e-03  1.89222824e-02 -5.51177859e-02 -6.30556419e-02
 -5.13445064e-02  5.14004081e-02 -2.98284471e-01 -3.92420739e-02
  1.05092734e-01  2.45961715e-02 -7.95462579e-02 -7.79251456e-02
  3.41830887e-02  9.01393767e-04  4.13662894e-03 -4.13662894e-03
  3.36799845e-02 -1.85309798e-02  1.01319456e-03  4.98351976e-02
 -2.87328009e-02  4.38119285e-03 -1.82654522e-02  2.02202194e-04
 -6.35587424e-02 -1.16161011e-01  4.85215373e-02  9.42620356e-03
 -1.19137708e-02  5.64314425e-02 -1.08516635e-02 -1.16063189e-02
 -8.36269855e-02 -4.32669036e-02 -7.61922300e-02 -8.37807078e-03
 -3.34284343e-02 -6.91767316e-03  2.81458460e-02  1.77483745e-02
  5.18755615e-02  2.39672931e-03 -6.84220791e-02  1.75107978e-02
 -4.56706174e-02  5.30774184e-02  2.38415170e-02 -5.41395284e-02
 -5.12606576e-02 -1.18875678e-03  2.41210181e-02  1.60853378e-02
 -6.32233396e-02  6.47396408e-03 -1.24867493e-02 -6.02606200e-02
  1.02912620e-01  1.11870654e-02 -7.90990517e-02  5.91985136e-02
  3.21427248e-02  2.93756556e-02  2.60775313e-02 -4.14221883e-02
 -1.58533499e-01 -1.76645238e-02 -8.35710857e-03 -7.90431499e-02
 -6.72481656e-02 -3.89346220e-02  1.45788223e-01 -1.94533356e-02
  3.27017270e-02  2.59377807e-02 -6.70245662e-02 -5.78010045e-02
 -2.69859135e-02  2.23077484e-03  9.69173014e-03 -2.17452515e-02
 -6.74717724e-02  5.95898144e-02 -6.83102757e-02 -2.74610668e-02
  7.89872482e-02  2.48057973e-02 -3.54128964e-02  7.47388229e-02
 -6.76744105e-03  4.15339880e-02  5.50059825e-02 -3.04377619e-02
  2.83135474e-02  4.98910993e-02 -4.03600819e-02  4.12824377e-02
  1.42056867e-02 -6.78840373e-03  1.18397027e-01 -8.87139216e-02
  2.41908934e-02 -1.70216691e-02  3.84035669e-02 -1.88943315e-02
 -5.18196598e-02  2.85091996e-03  1.71726003e-01 -2.67762858e-02
  1.13869093e-01 -1.58198103e-02 -5.17637618e-02 -1.06378444e-01
 -7.37885162e-02 -8.39623883e-02  2.24160571e-02  1.49701238e-01
  1.73850209e-02  2.47638728e-02  4.59221713e-02  2.16753762e-02
 -8.50244910e-02  1.35726154e-01 -1.43943503e-02 -1.05232485e-02
  6.08615484e-03 -3.31209823e-02  7.23211281e-03  1.34160938e-02
 -5.92893502e-03 -1.23651661e-01  4.17575911e-02 -3.92700247e-02
  4.05836813e-02 -5.84159084e-02  1.13701396e-01  4.74035293e-02
 -2.37157401e-02 -4.46853740e-03  2.77405679e-02 -3.97451781e-02
 -1.25147002e-02  5.71232103e-03 -4.43010591e-02  5.29376678e-02
 -1.01850510e-01  1.23120612e-02  1.48136035e-01  7.85959512e-02
 -1.51350303e-02  2.97390074e-02  6.62978590e-02  3.60208144e-03]"
3,"[ 0.03009995 -0.01729116 -0.03563199  0.11971894  0.05784524 -0.02150402
 -0.05821404  0.08437064 -0.07926415 -0.03350428 -0.01152508 -0.0853352
 -0.00534409 -0.06570357  0.02377357  0.06587379 -0.02014229 -0.01114918
  0.03168864  0.0433201   0.00819876  0.15103878  0.04876703  0.03971718
  0.01556063 -0.01479465 -0.12369066  0.04071011  0.04195837 -0.04678117
  0.02296504 -0.0883991   0.01998625  0.06576031 -0.04022783  0.03946186
  0.03114962  0.01148252  0.00997894 -0.00935481 -0.06099425  0.04011435
  0.11642808  0.03001484 -0.00306035 -0.01553226 -0.11631461  0.03449721
  0.07620025 -0.0360859   0.00181121 -0.03798665 -0.04632726  0.04766062
 -0.03497949 -0.03364613  0.06944833 -0.01424854  0.01246127 -0.06978877
  0.11994589 -0.09708014  0.03889447  0.09367581  0.02018484 -0.10740661
 -0.06598727 -0.03563199  0.08947714 -0.0116882   0.15501049  0.10201642
 -0.0731931  -0.0474904   0.04893724 -0.07563286  0.04641237 -0.06865399
  0.02883751 -0.04235554 -0.0491642   0.01573084  0.03798665 -0.00610652
 -0.05651188 -0.17146476 -0.03614264  0.03316385 -0.12947802  0.07137746
  0.05773176  0.08039892  0.01817061  0.00746825  0.10644205 -0.07716481
  0.01750393 -0.04286619 -0.00966688  0.04828475  0.07517895 -0.0642851
  0.0047306   0.00587247  0.03188723  0.0171635   0.05529199 -0.05279548
  0.0147521  -0.03529156 -0.2448848  -0.0594623  -0.00169153  0.10014404
 -0.13923709  0.06593052  0.07551939  0.00303907 -0.03435536 -0.02707861
 -0.00110463 -0.00390079 -0.01300738 -0.01645426 -0.03395819  0.0025302
 -0.11274006 -0.10496684 -0.07529243 -0.07580308  0.07603004 -0.09327864
 -0.07081006  0.01240453 -0.04235554  0.02117777 -0.05393026 -0.04956137
  0.01264567 -0.08068262  0.05991621 -0.00535118  0.01478047 -0.0158585
  0.01236907 -0.07200158 -0.03035528 -0.06961855 -0.00700015 -0.06320706
  0.01510671  0.03120636 -0.15319484 -0.10048448  0.03086593  0.01316341
  0.0557459   0.01710676  0.00908531 -0.02546155 -0.01580177  0.00158071
  0.01905006 -0.00852501  0.01064562  0.03395819 -0.13798885 -0.02587291
 -0.08204436  0.00690441  0.06349076 -0.05753318 -0.0563984   0.074952
  0.0805124  -0.05637003  0.01334072 -0.06825682 -0.12119415 -0.05449765
 -0.05151886  0.05997295  0.03075245 -0.0546395  -0.05517852  0.00421995
 -0.10224338  0.02859637 -0.08266848  0.04956137 -0.06763269  0.08505151
 -0.01943305 -0.04726345  0.0255041  -0.11937851  0.05750481  0.05279548
 -0.05912187  0.06258293  0.02800061 -0.10644205  0.04354706  0.023192
  0.04051153 -0.0223551   0.0287524   0.01088676 -0.08471107 -0.06451205
  0.0853352   0.0560296   0.01223431 -0.02195793  0.02824175  0.03446884
 -0.06127794 -0.01941887  0.0257878   0.04249739 -0.02600057  0.05895165
  0.05143375  0.08862606  0.00342915  0.14604576  0.01404995 -0.14423011
  0.11778982 -0.07574634 -0.01804295 -0.01705002 -0.09191691 -0.0090924
  0.02126288  0.01832664  0.12017285  0.02258206 -0.0333057   0.03551851
 -0.0815337   0.00147787  0.01917773 -0.00934063  0.12891063 -0.02093663
 -0.01985859 -0.03114962 -0.03770296 -0.09963339  0.03659655 -0.00913495
  0.03035528 -0.01047541 -0.04958974 -0.04561802]"
4,"[-5.78137189e-02  6.49188235e-02  8.26226175e-03  5.46002090e-02
 -1.51388803e-02 -1.54248536e-01 -7.47730955e-03  7.55322501e-02
 -1.09377302e-01  1.49398781e-02 -2.61466298e-03  6.12630844e-02
 -5.21532223e-02 -5.42832771e-03  3.03956885e-02  5.09444699e-02
 -5.12392856e-02 -3.79724987e-02 -7.14637712e-02  5.99953681e-02
  9.93535072e-02  8.66026524e-03 -5.40990159e-02  9.31033790e-02
  1.23823367e-01  2.74917353e-02 -6.44471124e-02  1.31414915e-02
  1.05028749e-02 -1.15421060e-02  3.22530381e-02 -9.71128941e-02
 -5.01189791e-02 -2.10057497e-02 -4.95661981e-03  1.19695917e-01
  6.49777874e-02  6.39164448e-02  9.07448381e-02 -7.79497549e-02
  3.85326520e-02  8.80325139e-02  8.77376944e-02 -1.11676879e-01
  5.68997823e-02  3.63731128e-03 -2.31726579e-02  4.19820175e-02
  6.35626614e-02  3.82378325e-02 -4.87923026e-02 -4.87038568e-02
 -2.39170715e-03 -3.65868546e-02 -1.58022195e-01 -8.47895220e-02
  1.69372670e-02 -2.39834059e-02  4.33676578e-02  4.85564470e-02
  4.38909605e-03 -7.92469531e-02  3.81199084e-02  6.24423549e-02
 -8.40229988e-02  1.06134312e-02 -1.23233730e-02  1.80391478e-03
 -4.72002886e-02 -6.74763648e-03  9.21010002e-02  9.72160790e-03
  8.12517107e-02 -2.94227898e-02  4.36919592e-02 -3.59972194e-02
 -3.06020603e-02  2.83614472e-02 -1.51978442e-02 -1.17573231e-01
 -1.56489149e-01  3.87390256e-02 -2.58849803e-02 -4.42594802e-03
 -6.52136356e-02 -9.18061808e-02 -7.45888352e-02 -5.36862724e-02
  9.36782733e-03 -5.91698773e-02  1.08198039e-02 -3.78250889e-02
  6.35036975e-02 -3.03072426e-02  6.66877255e-02  1.24059215e-01
 -5.77547550e-02 -4.65222076e-02  8.39492958e-03  5.51308785e-03
 -2.62829829e-02  3.52859730e-03 -1.06318574e-03 -3.76776792e-02
  5.35093807e-02  2.53837891e-02  3.11916955e-02  1.37620822e-01
  6.92231581e-02 -2.51037125e-02 -1.81961387e-01  5.82854263e-02
 -2.05340404e-02  5.66049665e-02 -1.33626051e-02  1.08492849e-02
  2.23619100e-02 -1.32196188e-01 -6.20222371e-03 -6.43291846e-02
 -8.27331678e-04  3.01893149e-02 -7.85688683e-03 -8.17823857e-02
 -1.92221031e-02  1.31414915e-02 -5.65460026e-02  1.36205703e-01
 -6.99307173e-02 -9.42236856e-02 -6.37395531e-02 -3.79430167e-02
  8.96982383e-03 -8.48484859e-02 -7.99545124e-02 -2.58849803e-02
 -9.98841822e-02 -1.53423041e-01 -6.21475354e-02 -6.27224287e-03
  3.90633233e-02 -1.08551815e-01  3.20761465e-02 -5.91698773e-02
 -5.91993593e-02 -4.12744544e-02 -9.93535072e-02 -7.51047675e-03
  1.69225261e-02  1.12797186e-01 -3.51717323e-02 -8.22540931e-03
 -1.31606549e-01  2.56933477e-02 -1.58759244e-02 -6.42112568e-02
  8.66763517e-02 -4.07143012e-02 -1.86177269e-02 -3.59972194e-02
 -6.97538257e-02  1.03127174e-01 -1.50872869e-02  3.90043594e-02
  9.81005374e-03 -4.84974831e-02 -4.44584824e-02 -6.95769414e-02
 -1.25120565e-01 -4.51660454e-02  3.63510028e-02 -2.27304325e-02
  1.09893233e-02  9.68770385e-02  4.06258553e-02  9.33981910e-02
  2.92164180e-02 -3.32038244e-03 -5.52414358e-03 -5.78432009e-02
  8.30648374e-03  4.41931486e-02  3.23193730e-03 -4.86154109e-02
 -6.13810122e-02 -8.56739730e-02  6.66877255e-02 -1.51388803e-02
  1.26329316e-02  9.58746597e-02 -9.64642987e-02  2.70937309e-02
 -1.87946181e-03 -5.68629336e-03 -3.31669711e-02  2.00770739e-02
  4.64337617e-02  6.94000497e-02 -7.51195103e-02 -1.60767682e-04
 -1.14684023e-01 -6.27371743e-02 -3.18587199e-03 -4.61020926e-03
 -6.64518699e-02  3.82378325e-02 -8.29174276e-03  9.94714350e-02
 -7.32916370e-02 -1.39153883e-01  9.14523974e-02  4.58441265e-02
 -3.01745739e-02  6.25602826e-02 -3.93876210e-02 -2.47204509e-02
  1.40185738e-02  4.63600550e-03  1.10615537e-01  6.57443106e-02
 -3.13096233e-02 -1.63328908e-02  2.46762279e-02  5.11213616e-02
  3.88274677e-02  8.49664137e-02  6.37985170e-02 -1.23705439e-01
  9.22189280e-02 -4.48122658e-02 -7.39992037e-02  2.44256333e-02
 -6.66287616e-02 -1.14389203e-01 -4.02720757e-02  1.79101657e-02
  2.73885485e-02  3.39961471e-03  1.01888940e-01 -6.62749782e-02
 -7.41171315e-02  5.33988280e-03  4.11860086e-02  7.41189695e-04
  7.62987807e-02 -3.57024036e-02 -9.72308218e-02 -5.15930681e-03
  2.55606808e-02  2.07698960e-02  5.00010550e-02 -5.42832771e-03
  2.83319652e-02 -2.60323882e-02  6.84566349e-02 -6.47861511e-03]"
5,"[-0.03667201  0.0066142  -0.00858698  0.10215196  0.01729557 -0.09512564
 -0.03259134  0.01192448 -0.06556102 -0.0017076   0.02867281 -0.09669305
 -0.06372336  0.04875189  0.0359964  -0.09388252 -0.01826845  0.00348614
 -0.00870183  0.01319463  0.02198429  0.07647885 -0.04161746  0.02679462
 -0.11079974  0.10955662 -0.03075369  0.08182967 -0.053319    0.06204786
  0.00382732 -0.07064159  0.0257677   0.04556302 -0.02232209  0.06345312
  0.05799421  0.08215395  0.08550497  0.01541738  0.04580624  0.05983186
  0.09550398  0.04083376  0.0683175  -0.09804426  0.01341758  0.04359024
  0.0804244   0.03178061 -0.03888801 -0.01393104 -0.07393856  0.0374287
 -0.07501953  0.00531704  0.02842959 -0.05394056 -0.09744973  0.01179612
  0.1489581  -0.0461035   0.10328698 -0.08188371  0.06015616 -0.09820641
 -0.02829447 -0.01903864  0.03105095  0.07274949  0.00989766  0.05194076
 -0.05750777  0.10388152  0.06312883 -0.01183666 -0.02056551 -0.01512011
  0.03483436  0.07366832  0.0202142   0.06734463 -0.07015516  0.11869085
 -0.07761387  0.01756581 -0.12128519  0.06318288  0.01197178 -0.03996898
  0.03140227  0.07350617 -0.05283256 -0.03278051  0.02775398 -0.03591533
 -0.02243019  0.09820641  0.02160595  0.00945176 -0.04140127 -0.08080274
  0.01253253  0.04537385  0.01087729 -0.01167451 -0.06302074 -0.16322695
  0.02417326 -0.02972676 -0.09393656 -0.07880294 -0.07280354  0.0209979
 -0.11004306  0.02380843  0.13771598 -0.0624262   0.09620661  0.05664299
 -0.10993496  0.02942949 -0.07156042 -0.05599441 -0.0562106   0.00257069
 -0.03261836  0.00135628 -0.07669504 -0.21932945  0.05864279 -0.11642081
 -0.12539288 -0.00104888 -0.09085579  0.02951057 -0.11198881  0.04545492
 -0.02491643  0.00234774  0.04594136  0.09966572  0.07345212 -0.02837554
 -0.02601092 -0.10290864 -0.00778976  0.02114654 -0.01803874  0.04529277
  0.05583226  0.02574067 -0.12377142 -0.00125494 -0.02969974  0.04434692
  0.07129018  0.11652891 -0.01622811 -0.03969874  0.02328146  0.0785327
 -0.09907119  0.00060805  0.07145232  0.03661796 -0.1246362  -0.08977482
 -0.04575219 -0.04761687  0.03296968 -0.03572616  0.04623862  0.02337604
  0.00479006 -0.03167251 -0.03234812  0.01571465 -0.07415476 -0.08669405
  0.01041788  0.02063307 -0.08139727  0.01280278 -0.03080773  0.02988891
 -0.05599441  0.04294166  0.06015616  0.01716045 -0.0924232   0.07799221
 -0.00830323 -0.04640077  0.02529477 -0.08139727  0.01887649  0.06204786
  0.15057956  0.08474829  0.04683316 -0.02761886  0.00263487 -0.0785327
  0.04177961 -0.08545092  0.01468772 -0.01779552  0.03864479 -0.02656491
  0.03405065 -0.00598927 -0.02983486  0.00265345  0.18463022  0.01186368
 -0.0312131   0.1247443  -0.0249975   0.06718248  0.02275448  0.04983286
 -0.01671455  0.09690924 -0.0701011   0.08118108  0.00119498 -0.00633383
  0.00205554  0.04883296 -0.05610251  0.05939947 -0.09626066 -0.01849815
  0.05512963 -0.05510261  0.02826745 -0.03715845  0.05129217  0.03086178
 -0.01369458 -0.05040037 -0.00785057  0.0625343  -0.05777801  0.03675308
 -0.02945652 -0.01453909 -0.07026325 -0.06874989  0.02842959  0.05010311
  0.07177661 -0.00022738 -0.03929337  0.00657029]"
